data,miesiac,rok,numer_gr_klienta,numer kategorii,ilosc,sprzedaz,marza
30.11.2025,11,2025,768,61,17,147.22,29.444
30.11.2025,11,2025,768,103,118,283.4,113.36
30.11.2025,11,2025,768,141,18,89.64,35.856
30.11.2025,11,2025,768,144,28,104.65,52.325
30.11.2025,11,2025,768,149,96,321.75,128.7
30.11.2025,11,2025,768,167,6,35.94,10.782
30.11.2025,11,2025,768,191,318,1205.58,482.232
30.11.2025,11,2025,768,214,32,63.68,12.736
30.11.2025,11,2025,768,232,13,75.07,22.521
30.11.2025,11,2025,768,258,105,340.65,102.195
30.11.2025,11,2025,768,259,69,298.67,89.601
30.11.2025,11,2025,768,287,6,58.74,17.622
30.11.2025,11,2025,768,324,12,44.28,13.284
30.11.2025,11,2025,768,335,18,66.96,20.088
30.11.2025,11,2025,768,445,16,167.88,33.576
30.11.2025,11,2025,768,459,740,2464.2,739.26
30.11.2025,11,2025,768,496,350,677.5,203.25
30.11.2025,11,2025,768,498,18,53.82,16.146
30.11.2025,11,2025,768,533,5,9.95,3.98
30.11.2025,11,2025,768,637,75,164.6,32.92
30.11.2025,11,2025,768,657,60,1126.2,450.48
30.11.2025,11,2025,768,701,8,47.4,14.22
30.11.2025,11,2025,768,711,40,97.2,19.44
31.12.2025,12,2025,18,445,12640,93409.6,18681.92
31.12.2025,12,2025,124,3,30,176.76,70.704
31.12.2025,12,2025,124,6,110,441.1,176.44
31.12.2025,12,2025,124,8,42,250.47,100.188
31.12.2025,12,2025,124,9,196,1519.72,303.944
31.12.2025,12,2025,124,10,95,576.99,230.796
31.12.2025,12,2025,124,18,199,1208.31,241.662
31.12.2025,12,2025,124,21,38,202.16,40.432
31.12.2025,12,2025,124,27,456,1721.04,688.416
31.12.2025,12,2025,124,28,15,219.9,43.98
31.12.2025,12,2025,124,35,12,46.56,18.624
31.12.2025,12,2025,124,38,40,132.98,26.596
31.12.2025,12,2025,124,61,11,59.61,11.922
31.12.2025,12,2025,124,78,10,114.1,34.23
31.12.2025,12,2025,124,99,4,22.8,4.56
31.12.2025,12,2025,124,103,69,119.02,47.608
31.12.2025,12,2025,124,149,49,255.19,102.076
31.12.2025,12,2025,124,167,62,319.38,95.814
31.12.2025,12,2025,124,168,14,242.3,72.69
31.12.2025,12,2025,124,170,7,55.23,16.569
31.12.2025,12,2025,124,176,20,177.66,53.298
31.12.2025,12,2025,124,208,6,74.46,22.338
31.12.2025,12,2025,124,214,17,50.83,10.166
31.12.2025,12,2025,124,232,59,287.81,86.343
31.12.2025,12,2025,124,245,100,77.4,23.22
31.12.2025,12,2025,124,247,12,51.0,15.3
31.12.2025,12,2025,124,258,115,410.1,123.03
31.12.2025,12,2025,124,259,352,1873.09,561.927
31.12.2025,12,2025,124,264,10,157.8,47.34
31.12.2025,12,2025,124,281,6,23.94,7.182
31.12.2025,12,2025,124,287,6,54.48,16.344
31.12.2025,12,2025,124,297,18,146.76,44.028
31.12.2025,12,2025,124,311,14,48.74,14.622
31.12.2025,12,2025,124,324,12,40.8,12.24
31.12.2025,12,2025,124,408,80,302.0,120.8
31.12.2025,12,2025,124,445,24,207.16,41.432
31.12.2025,12,2025,124,459,480,1598.4,479.52
31.12.2025,12,2025,124,463,6,62.76,18.828
31.12.2025,12,2025,124,496,360,698.4,209.52
31.12.2025,12,2025,124,498,24,80.16,24.048
31.12.2025,12,2025,124,631,697,1444.56,433.368
31.12.2025,12,2025,124,637,56,146.09,29.218
31.12.2025,12,2025,124,651,10,37.1,14.84
31.12.2025,12,2025,124,674,25,108.25,43.3
31.12.2025,12,2025,124,701,21,135.82,40.746
31.12.2025,12,2025,124,708,24,119.4,35.82
31.12.2025,12,2025,124,717,20,55.2,16.56
31.12.2025,12,2025,124,724,6,27.96,8.388
31.12.2025,12,2025,124,726,24,100.56,40.224
31.12.2025,12,2025,283,3,33,139.05,55.62
31.12.2025,12,2025,283,6,348,715.28,286.112
31.12.2025,12,2025,283,8,24,173.76,69.504
31.12.2025,12,2025,283,9,933,8008.52,1601.704
31.12.2025,12,2025,283,10,140,1281.69,512.676
31.12.2025,12,2025,283,11,48,561.28,112.256
31.12.2025,12,2025,283,15,5,58.95,11.79
31.12.2025,12,2025,283,16,20,34.8,6.96
31.12.2025,12,2025,283,18,491,2314.59,462.918
31.12.2025,12,2025,283,19,10,118.6,23.72
31.12.2025,12,2025,283,20,175,480.0,192.0
31.12.2025,12,2025,283,21,57,295.0,59.0
31.12.2025,12,2025,283,27,804,3845.28,1538.112
31.12.2025,12,2025,283,28,144,1827.35,365.47
31.12.2025,12,2025,283,33,17,222.17,44.434
31.12.2025,12,2025,283,34,30,358.84,71.768
31.12.2025,12,2025,283,35,24,59.52,23.808
31.12.2025,12,2025,283,38,266,1234.18,246.836
31.12.2025,12,2025,283,61,10,56.45,11.29
31.12.2025,12,2025,283,103,127,320.74,128.296
31.12.2025,12,2025,283,141,48,154.32,61.728
31.12.2025,12,2025,283,144,75,327.14,163.57
31.12.2025,12,2025,283,149,675,1884.59,753.836
31.12.2025,12,2025,283,167,22,141.1,42.33
31.12.2025,12,2025,283,168,6,45.5,13.65
31.12.2025,12,2025,283,170,79,371.01,111.303
31.12.2025,12,2025,283,171,15,63.25,18.975
31.12.2025,12,2025,283,176,14,148.74,44.622
31.12.2025,12,2025,283,191,96,330.72,132.288
31.12.2025,12,2025,283,197,10,102.4,30.72
31.12.2025,12,2025,283,208,4,117.0,35.1
31.12.2025,12,2025,283,214,18,51.47,10.294
31.12.2025,12,2025,283,232,48,231.12,69.336
31.12.2025,12,2025,283,258,300,950.8,285.24
31.12.2025,12,2025,283,259,412,2208.79,662.637
31.12.2025,12,2025,283,264,57,405.66,121.698
31.12.2025,12,2025,283,287,6,41.58,12.474
31.12.2025,12,2025,283,293,60,373.92,112.176
31.12.2025,12,2025,283,297,18,209.82,62.946
31.12.2025,12,2025,283,305,12,112.56,33.768
31.12.2025,12,2025,283,311,12,33.96,10.188
31.12.2025,12,2025,283,408,64,218.48,87.392
31.12.2025,12,2025,283,445,81,701.47,140.294
31.12.2025,12,2025,283,453,8,89.6,26.88
31.12.2025,12,2025,283,459,875,2913.75,874.125
31.12.2025,12,2025,283,496,555,1076.7,323.01
31.12.2025,12,2025,283,498,60,204.6,61.38
31.12.2025,12,2025,283,533,41,157.59,63.036
31.12.2025,12,2025,283,541,96,415.8,124.74
31.12.2025,12,2025,283,631,240,1134.3,340.29
31.12.2025,12,2025,283,636,32,224.88,67.464
31.12.2025,12,2025,283,637,126,659.34,131.868
31.12.2025,12,2025,283,674,17,59.24,23.696
31.12.2025,12,2025,283,692,2,47.42,14.226
31.12.2025,12,2025,283,701,41,291.71,87.513
31.12.2025,12,2025,283,705,10,36.9,11.07
31.12.2025,12,2025,283,708,29,158.63,47.589
31.12.2025,12,2025,283,711,540,1119.9,223.98
31.12.2025,12,2025,283,726,24,100.56,40.224
31.12.2025,12,2025,312,8,12,59.88,23.952
31.12.2025,12,2025,312,9,483,4004.78,800.956
31.12.2025,12,2025,312,10,61,285.3,114.12
31.12.2025,12,2025,312,11,12,173.72,34.744
31.12.2025,12,2025,312,15,10,118.0,23.6
31.12.2025,12,2025,312,18,541,2550.6,510.12
31.12.2025,12,2025,312,19,24,92.4,18.48
31.12.2025,12,2025,312,20,42,135.24,54.096
31.12.2025,12,2025,312,21,45,164.46,32.892
31.12.2025,12,2025,312,27,-157,-859.48,-343.792
31.12.2025,12,2025,312,28,72,821.58,164.316
31.12.2025,12,2025,312,33,8,88.16,17.632
31.12.2025,12,2025,312,34,6,63.18,12.636
31.12.2025,12,2025,312,35,24,92.64,37.056
31.12.2025,12,2025,312,38,88,364.1,72.82
31.12.2025,12,2025,312,61,8,44.99,8.998
31.12.2025,12,2025,312,103,-34,-91.34,-36.536
31.12.2025,12,2025,312,144,18,69.79,34.895
31.12.2025,12,2025,312,149,119,531.32,212.528
31.12.2025,12,2025,312,167,36,212.04,63.612
31.12.2025,12,2025,312,170,42,204.54,61.362
31.12.2025,12,2025,312,176,14,159.4,47.82
31.12.2025,12,2025,312,191,864,2710.08,1084.032
31.12.2025,12,2025,312,214,32,78.97,15.794
31.12.2025,12,2025,312,232,79,341.91,102.573
31.12.2025,12,2025,312,245,55,100.65,30.195
31.12.2025,12,2025,312,258,280,897.2,269.16
31.12.2025,12,2025,312,259,230,1368.12,410.436
31.12.2025,12,2025,312,264,4,22.8,6.84
31.12.2025,12,2025,312,287,12,64.2,19.26
31.12.2025,12,2025,312,297,4,44.24,13.272
31.12.2025,12,2025,312,299,2,23.2,6.96
31.12.2025,12,2025,312,311,16,63.2,18.96
31.12.2025,12,2025,312,324,12,40.8,12.24
31.12.2025,12,2025,312,445,42,478.46,95.692
31.12.2025,12,2025,312,455,6,68.16,20.448
31.12.2025,12,2025,312,459,563,1874.79,562.437
31.12.2025,12,2025,312,496,105,203.7,61.11
31.12.2025,12,2025,312,498,18,53.82,16.146
31.12.2025,12,2025,312,510,10,39.4,7.88
31.12.2025,12,2025,312,631,32,89.28,26.784
31.12.2025,12,2025,312,637,128,419.62,83.924
31.12.2025,12,2025,312,642,54,237.06,71.118
31.12.2025,12,2025,312,701,18,102.0,30.6
31.12.2025,12,2025,312,708,39,200.3,60.09
31.12.2025,12,2025,312,711,220,460.6,92.12
31.12.2025,12,2025,486,18,1853,7365.21,1473.042
31.12.2025,12,2025,486,21,1464,6313.36,1262.672
31.12.2025,12,2025,486,28,2124,17719.8,3543.96
31.12.2025,12,2025,486,33,843,10097.34,2019.468
31.12.2025,12,2025,486,34,893,5742.2,1148.44
31.12.2025,12,2025,486,38,1356,5748.6,1149.72
31.12.2025,12,2025,486,61,442,3667.88,733.576
31.12.2025,12,2025,486,81,180,2900.88,580.176
31.12.2025,12,2025,486,99,240,907.2,181.44
31.12.2025,12,2025,486,345,300,2001.0,400.2
31.12.2025,12,2025,486,430,60,1069.44,213.888
31.12.2025,12,2025,486,445,1130,7788.18,1557.636
31.12.2025,12,2025,486,510,2118,5014.02,1002.804
31.12.2025,12,2025,486,534,504,3139.92,627.984
31.12.2025,12,2025,486,637,126,476.28,95.256
31.12.2025,12,2025,486,711,100,193.0,38.6
31.12.2025,12,2025,650,18,153,695.04,139.008
31.12.2025,12,2025,650,28,180,1232.64,246.528
31.12.2025,12,2025,650,33,63,899.01,179.802
31.12.2025,12,2025,650,38,144,666.36,133.272
31.12.2025,12,2025,650,93,36,151.56,30.312
31.12.2025,12,2025,650,445,96,670.68,134.136
31.12.2025,12,2025,768,3,24,131.28,52.512
31.12.2025,12,2025,768,6,78,164.58,65.832
31.12.2025,12,2025,768,8,13,91.09,36.436
31.12.2025,12,2025,768,9,160,1461.57,292.314
31.12.2025,12,2025,768,10,84,303.44,121.376
31.12.2025,12,2025,768,11,24,259.14,51.828
31.12.2025,12,2025,768,15,34,247.12,49.424
31.12.2025,12,2025,768,16,40,60.8,12.16
31.12.2025,12,2025,768,18,296,1111.75,222.35
31.12.2025,12,2025,768,19,6,71.02,14.204
31.12.2025,12,2025,768,20,150,254.0,101.6
31.12.2025,12,2025,768,21,85,613.72,122.744
31.12.2025,12,2025,768,27,756,3540.96,1416.384
31.12.2025,12,2025,768,28,19,229.71,45.942
31.12.2025,12,2025,768,33,22,392.32,78.464
31.12.2025,12,2025,768,35,78,214.5,85.8
31.12.2025,12,2025,768,38,74,271.32,54.264
31.12.2025,12,2025,768,61,14,67.52,13.504
31.12.2025,12,2025,768,99,8,35.76,7.152
31.12.2025,12,2025,768,103,57,107.19,42.876
31.12.2025,12,2025,768,141,38,153.62,61.448
31.12.2025,12,2025,768,144,12,43.32,21.66
31.12.2025,12,2025,768,149,353,1047.29,418.916
31.12.2025,12,2025,768,170,24,125.88,37.764
31.12.2025,12,2025,768,214,31,67.07,13.414
31.12.2025,12,2025,768,232,55,270.45,81.135
31.12.2025,12,2025,768,258,70,236.5,70.95
31.12.2025,12,2025,768,259,129,964.55,289.365
31.12.2025,12,2025,768,345,5,46.05,9.21
31.12.2025,12,2025,768,408,74,80.8,32.32
31.12.2025,12,2025,768,459,739,2460.87,738.261
31.12.2025,12,2025,768,496,150,291.0,87.3
31.12.2025,12,2025,768,533,8,26.07,10.428
31.12.2025,12,2025,768,559,26,59.74,17.922
31.12.2025,12,2025,768,631,15,81.0,24.3
31.12.2025,12,2025,768,637,21,104.79,20.958
31.12.2025,12,2025,768,651,24,89.04,35.616
31.12.2025,12,2025,768,657,40,722.8,289.12
31.12.2025,12,2025,768,701,60,334.6,100.38
31.12.2025,12,2025,768,708,7,38.23,11.469
31.12.2025,12,2025,768,726,168,631.2,252.48
28.02.2026,2,2026,124,9,130,1413.99,282.798
28.02.2026,2,2026,124,10,10,43.6,17.44
28.02.2026,2,2026,124,34,0,-122.4,-24.48
28.02.2026,2,2026,124,35,6,61.62,24.648
28.02.2026,2,2026,124,38,30,144.6,28.92
28.02.2026,2,2026,124,64,12,29.04,11.616
28.02.2026,2,2026,124,120,890,2439.1,975.64
28.02.2026,2,2026,124,149,12,59.88,23.952
28.02.2026,2,2026,124,445,5,64.15,12.83
28.02.2026,2,2026,124,459,180,628.2,188.46
28.02.2026,2,2026,124,496,45,91.8,27.54
28.02.2026,2,2026,124,637,15,94.95,18.99
28.02.2026,2,2026,283,6,247,751.03,300.412
28.02.2026,2,2026,283,9,610,5430.59,1086.118
28.02.2026,2,2026,283,10,67,527.5,211.0
28.02.2026,2,2026,283,11,12,139.29,27.858
28.02.2026,2,2026,283,15,5,63.7,12.74
28.02.2026,2,2026,283,18,408,1971.24,394.248
28.02.2026,2,2026,283,19,36,431.64,86.328
28.02.2026,2,2026,283,20,75,138.5,55.4
28.02.2026,2,2026,283,21,79,478.2,95.64
28.02.2026,2,2026,283,27,1024,4633.12,1853.248
28.02.2026,2,2026,283,28,94,1210.37,242.074
28.02.2026,2,2026,283,33,40,601.71,120.342
28.02.2026,2,2026,283,34,17,266.03,53.206
28.02.2026,2,2026,283,35,54,146.82,58.728
28.02.2026,2,2026,283,38,132,599.46,119.892
28.02.2026,2,2026,283,61,12,66.92,13.384
28.02.2026,2,2026,283,99,56,264.32,52.864
28.02.2026,2,2026,283,103,25,43.2,17.28
28.02.2026,2,2026,283,120,1315,3604.85,1441.94
28.02.2026,2,2026,283,141,54,138.9,55.56
28.02.2026,2,2026,283,144,33,141.06,70.53
28.02.2026,2,2026,283,149,743,1631.99,652.796
28.02.2026,2,2026,283,167,21,114.21,34.263
28.02.2026,2,2026,283,170,186,498.14,149.442
28.02.2026,2,2026,283,176,-5,-52.35,-15.705
28.02.2026,2,2026,283,191,156,554.04,221.616
28.02.2026,2,2026,283,214,4,9.96,1.992
28.02.2026,2,2026,283,232,42,209.58,62.874
28.02.2026,2,2026,283,258,145,548.5,164.55
28.02.2026,2,2026,283,259,312,2222.84,666.852
28.02.2026,2,2026,283,281,9,45.15,13.545
28.02.2026,2,2026,283,287,2,16.74,5.022
28.02.2026,2,2026,283,297,31,366.15,109.845
28.02.2026,2,2026,283,345,3,31.05,6.21
28.02.2026,2,2026,283,445,32,379.37,75.874
28.02.2026,2,2026,283,452,10,24.5,9.8
28.02.2026,2,2026,283,453,6,36.84,11.052
28.02.2026,2,2026,283,455,12,136.8,41.04
28.02.2026,2,2026,283,459,421,1469.29,440.787
28.02.2026,2,2026,283,463,10,59.4,17.82
28.02.2026,2,2026,283,496,464,1323.74,397.122
28.02.2026,2,2026,283,498,24,86.16,25.848
28.02.2026,2,2026,283,505,5,27.95,8.385
28.02.2026,2,2026,283,530,15,31.65,9.495
28.02.2026,2,2026,283,559,24,95.76,28.728
28.02.2026,2,2026,283,631,361,968.58,290.574
28.02.2026,2,2026,283,636,1,5.19,1.557
28.02.2026,2,2026,283,637,204,678.73,135.746
28.02.2026,2,2026,283,642,24,121.62,36.486
28.02.2026,2,2026,283,701,12,77.82,23.346
28.02.2026,2,2026,283,705,12,24.0,7.2
28.02.2026,2,2026,283,708,20,97.55,29.265
28.02.2026,2,2026,283,711,150,342.0,68.4
28.02.2026,2,2026,283,724,52,242.32,72.696
28.02.2026,2,2026,312,3,11,17.18,6.872
28.02.2026,2,2026,312,6,15,62.85,25.14
28.02.2026,2,2026,312,9,777,7157.03,1431.406
28.02.2026,2,2026,312,11,72,835.5,167.1
28.02.2026,2,2026,312,15,10,92.7,18.54
28.02.2026,2,2026,312,18,243,1225.4,245.08
28.02.2026,2,2026,312,20,112,191.29,76.516
28.02.2026,2,2026,312,21,116,645.54,129.108
28.02.2026,2,2026,312,27,108,637.08,254.832
28.02.2026,2,2026,312,28,75,964.47,192.894
28.02.2026,2,2026,312,33,49,682.59,136.518
28.02.2026,2,2026,312,34,30,352.22,70.444
28.02.2026,2,2026,312,35,36,140.76,56.304
28.02.2026,2,2026,312,38,119,578.19,115.638
28.02.2026,2,2026,312,61,27,279.44,55.888
28.02.2026,2,2026,312,78,24,438.81,131.643
28.02.2026,2,2026,312,103,48,83.4,33.36
28.02.2026,2,2026,312,120,1315,3604.85,1441.94
28.02.2026,2,2026,312,144,45,171.23,85.615
28.02.2026,2,2026,312,149,25,119.99,47.996
28.02.2026,2,2026,312,167,62,330.34,99.102
28.02.2026,2,2026,312,168,10,103.1,30.93
28.02.2026,2,2026,312,170,160,410.4,123.12
28.02.2026,2,2026,312,171,44,277.64,83.292
28.02.2026,2,2026,312,191,558,1814.88,725.952
28.02.2026,2,2026,312,206,5,24.95,7.485
28.02.2026,2,2026,312,214,12,28.74,5.748
28.02.2026,2,2026,312,232,141,757.09,227.127
28.02.2026,2,2026,312,245,10,28.2,8.46
28.02.2026,2,2026,312,258,165,688.5,206.55
28.02.2026,2,2026,312,259,271,2121.57,636.471
28.02.2026,2,2026,312,264,4,42.55,12.765
28.02.2026,2,2026,312,287,30,270.42,81.126
28.02.2026,2,2026,312,297,4,35.96,10.788
28.02.2026,2,2026,312,379,24,100.32,30.096
28.02.2026,2,2026,312,408,50,65.0,26.0
28.02.2026,2,2026,312,445,94,1131.72,226.344
28.02.2026,2,2026,312,453,24,243.12,72.936
28.02.2026,2,2026,312,455,6,70.62,21.186
28.02.2026,2,2026,312,459,481,1649.89,494.967
28.02.2026,2,2026,312,496,511,1077.68,323.304
28.02.2026,2,2026,312,498,30,98.1,29.43
28.02.2026,2,2026,312,631,610,1187.96,356.388
28.02.2026,2,2026,312,636,6,32.88,9.864
28.02.2026,2,2026,312,637,99,458.16,91.632
28.02.2026,2,2026,312,674,86,185.14,74.056
28.02.2026,2,2026,312,701,54,363.3,108.99
28.02.2026,2,2026,312,711,120,316.2,63.24
28.02.2026,2,2026,486,18,2096,8643.24,1728.648
28.02.2026,2,2026,486,21,1018,4180.12,836.024
28.02.2026,2,2026,486,33,756,10470.0,2094.0
28.02.2026,2,2026,486,34,556,4124.29,824.858
28.02.2026,2,2026,486,38,884,3217.48,643.496
28.02.2026,2,2026,486,61,498,3903.12,780.624
28.02.2026,2,2026,486,81,126,1886.4,377.28
28.02.2026,2,2026,486,99,216,816.48,163.296
28.02.2026,2,2026,486,206,2328,14573.28,4371.984
28.02.2026,2,2026,486,207,2908,17625.76,5287.728
28.02.2026,2,2026,486,345,80,533.6,106.72
28.02.2026,2,2026,486,430,168,3078.6,615.72
28.02.2026,2,2026,486,445,960,5578.24,1115.648
28.02.2026,2,2026,486,500,2048,32535.68,9760.704
28.02.2026,2,2026,486,510,1225,2303.0,460.6
28.02.2026,2,2026,486,637,72,272.16,54.432
28.02.2026,2,2026,486,707,4439,49784.19,14935.257
28.02.2026,2,2026,486,711,150,289.5,57.9
28.02.2026,2,2026,650,18,2138,6580.92,1316.184
28.02.2026,2,2026,650,28,2280,16565.28,3313.056
28.02.2026,2,2026,650,33,945,13485.15,2697.03
28.02.2026,2,2026,650,34,231,1420.65,284.13
28.02.2026,2,2026,650,38,2568,11937.72,2387.544
28.02.2026,2,2026,650,93,852,3586.92,717.384
28.02.2026,2,2026,650,445,1296,9232.68,1846.536
28.02.2026,2,2026,733,33,10,144.3,28.86
28.02.2026,2,2026,733,38,24,170.52,34.104
28.02.2026,2,2026,733,233,252,791.64,237.492
28.02.2026,2,2026,733,259,774,1939.38,581.814
28.02.2026,2,2026,733,281,90,386.1,115.83
28.02.2026,2,2026,733,286,18,79.02,23.706
28.02.2026,2,2026,733,393,308,748.12,224.436
28.02.2026,2,2026,733,495,48,458.4,137.52
28.02.2026,2,2026,733,496,585,918.45,275.535
28.02.2026,2,2026,733,500,32,504.62,151.386
28.02.2026,2,2026,733,510,25,49.75,9.95
28.02.2026,2,2026,733,535,154,672.86,201.858
28.02.2026,2,2026,733,559,419,1565.87,469.761
28.02.2026,2,2026,733,560,14794,41500.92,12450.276
28.02.2026,2,2026,733,631,650,1015.38,304.614
28.02.2026,2,2026,733,636,312,2054.64,616.392
28.02.2026,2,2026,733,642,306,1462.68,438.804
28.02.2026,2,2026,733,702,550,1435.5,430.65
28.02.2026,2,2026,768,9,149,1457.41,291.482
28.02.2026,2,2026,768,18,47,185.95,37.19
28.02.2026,2,2026,768,21,101,577.32,115.464
28.02.2026,2,2026,768,27,180,856.2,342.48
28.02.2026,2,2026,768,28,15,170.64,34.128
28.02.2026,2,2026,768,34,6,71.82,14.364
28.02.2026,2,2026,768,38,96,463.32,92.664
28.02.2026,2,2026,768,61,11,84.1,16.82
28.02.2026,2,2026,768,120,425,1048.75,419.5
28.02.2026,2,2026,768,144,7,25.52,12.76
28.02.2026,2,2026,768,149,10,43.9,17.56
28.02.2026,2,2026,768,214,24,44.22,8.844
28.02.2026,2,2026,768,445,27,313.88,62.776
28.02.2026,2,2026,768,496,16,82.88,24.864
28.02.2026,2,2026,768,533,10,40.8,16.32
28.02.2026,2,2026,768,637,36,209.16,41.832
28.02.2026,2,2026,768,711,250,568.5,113.7
31.03.2026,3,2026,18,459,3840,9945.6,2983.68
31.03.2026,3,2026,124,9,264,2499.85,499.97
31.03.2026,3,2026,124,11,29,322.64,64.528
31.03.2026,3,2026,124,18,121,460.53,92.106
31.03.2026,3,2026,124,19,15,57.75,11.55
31.03.2026,3,2026,124,21,15,141.95,28.39
31.03.2026,3,2026,124,27,313,1624.64,649.856
31.03.2026,3,2026,124,28,30,407.76,81.552
31.03.2026,3,2026,124,33,5,51.25,10.25
31.03.2026,3,2026,124,38,114,549.34,109.868
31.03.2026,3,2026,124,103,12,27.72,11.088
31.03.2026,3,2026,124,120,890,2439.1,975.64
31.03.2026,3,2026,124,144,9,39.42,19.71
31.03.2026,3,2026,124,149,21,113.9,45.56
31.03.2026,3,2026,124,191,252,1026.12,410.448
31.03.2026,3,2026,124,214,35,83.3,16.66
31.03.2026,3,2026,124,232,36,163.64,49.092
31.03.2026,3,2026,124,258,40,225.0,67.5
31.03.2026,3,2026,124,259,25,247.95,74.385
31.03.2026,3,2026,124,264,3,41.88,12.564
31.03.2026,3,2026,124,445,18,214.86,42.972
31.03.2026,3,2026,124,459,285,994.65,298.395
31.03.2026,3,2026,124,496,106,270.8,81.24
31.03.2026,3,2026,124,510,10,44.3,8.86
31.03.2026,3,2026,124,631,204,352.88,105.864
31.03.2026,3,2026,124,637,36,172.63,34.526
31.03.2026,3,2026,124,701,12,83.7,25.11
31.03.2026,3,2026,124,711,20,53.2,10.64
31.03.2026,3,2026,124,724,60,239.4,71.82
31.03.2026,3,2026,283,6,439,1126.89,450.756
31.03.2026,3,2026,283,8,6,29.94,11.976
31.03.2026,3,2026,283,9,810,7896.97,1579.394
31.03.2026,3,2026,283,10,50,513.05,205.22
31.03.2026,3,2026,283,11,28,379.84,75.968
31.03.2026,3,2026,283,15,4,55.24,11.048
31.03.2026,3,2026,283,16,80,124.8,24.96
31.03.2026,3,2026,283,18,341,1810.83,362.166
31.03.2026,3,2026,283,20,208,576.63,230.652
31.03.2026,3,2026,283,21,137,735.26,147.052
31.03.2026,3,2026,283,27,1480,7039.56,2815.824
31.03.2026,3,2026,283,28,78,1038.87,207.774
31.03.2026,3,2026,283,33,71,1003.22,200.644
31.03.2026,3,2026,283,34,63,616.47,123.294
31.03.2026,3,2026,283,35,96,255.84,102.336
31.03.2026,3,2026,283,38,317,1413.25,282.65
31.03.2026,3,2026,283,61,15,130.01,26.002
31.03.2026,3,2026,283,78,19,196.37,58.911
31.03.2026,3,2026,283,99,5,28.5,5.7
31.03.2026,3,2026,283,103,140,262.16,104.864
31.03.2026,3,2026,283,120,850,2214.5,885.8
31.03.2026,3,2026,283,141,24,72.24,28.896
31.03.2026,3,2026,283,144,45,173.74,86.87
31.03.2026,3,2026,283,149,519,2090.49,836.196
31.03.2026,3,2026,283,167,58,338.34,101.502
31.03.2026,3,2026,283,168,5,52.66,15.798
31.03.2026,3,2026,283,170,64,239.8,71.94
31.03.2026,3,2026,283,171,39,257.41,77.223
31.03.2026,3,2026,283,176,34,374.21,112.263
31.03.2026,3,2026,283,187,5,34.65,10.395
31.03.2026,3,2026,283,191,54,181.32,72.528
31.03.2026,3,2026,283,214,36,80.82,16.164
31.03.2026,3,2026,283,232,156,859.84,257.952
31.03.2026,3,2026,283,245,212,322.9,96.87
31.03.2026,3,2026,283,258,180,704.3,211.29
31.03.2026,3,2026,283,259,458,3117.38,935.214
31.03.2026,3,2026,283,264,8,56.08,16.824
31.03.2026,3,2026,283,281,36,99.16,29.748
31.03.2026,3,2026,283,287,54,424.86,127.458
31.03.2026,3,2026,283,293,12,78.6,23.58
31.03.2026,3,2026,283,297,13,145.37,43.611
31.03.2026,3,2026,283,311,10,48.25,14.475
31.03.2026,3,2026,283,326,4,58.56,17.568
31.03.2026,3,2026,283,408,236,315.9,126.36
31.03.2026,3,2026,283,445,89,1179.93,235.986
31.03.2026,3,2026,283,453,8,98.88,29.664
31.03.2026,3,2026,283,459,1469,5126.81,1538.043
31.03.2026,3,2026,283,496,432,1126.72,338.016
31.03.2026,3,2026,283,498,96,320.64,96.192
31.03.2026,3,2026,283,505,12,90.99,27.297
31.03.2026,3,2026,283,508,80,139.6,41.88
31.03.2026,3,2026,283,533,11,85.64,34.256
31.03.2026,3,2026,283,541,-132,-458.04,-137.412
31.03.2026,3,2026,283,559,35,125.65,37.695
31.03.2026,3,2026,283,631,392,616.36,184.908
31.03.2026,3,2026,283,636,56,358.64,107.592
31.03.2026,3,2026,283,637,-2,331.49,66.298
31.03.2026,3,2026,283,642,18,88.74,26.622
31.03.2026,3,2026,283,674,75,306.75,122.7
31.03.2026,3,2026,283,701,12,74.79,22.437
31.03.2026,3,2026,283,708,61,301.35,90.405
31.03.2026,3,2026,283,711,120,273.6,54.72
31.03.2026,3,2026,283,724,132,561.52,168.456
31.03.2026,3,2026,312,3,29,147.85,59.14
31.03.2026,3,2026,312,6,16,76.0,30.4
31.03.2026,3,2026,312,8,12,59.88,23.952
31.03.2026,3,2026,312,9,799,7179.63,1435.926
31.03.2026,3,2026,312,10,34,272.3,108.92
31.03.2026,3,2026,312,15,4,74.41,14.882
31.03.2026,3,2026,312,18,2350,8768.63,1753.726
31.03.2026,3,2026,312,19,8,98.4,19.68
31.03.2026,3,2026,312,20,80,146.2,58.48
31.03.2026,3,2026,312,21,81,513.14,102.628
31.03.2026,3,2026,312,27,494,2420.24,968.096
31.03.2026,3,2026,312,28,69,922.88,184.576
31.03.2026,3,2026,312,33,30,572.85,114.57
31.03.2026,3,2026,312,34,22,229.34,45.868
31.03.2026,3,2026,312,35,72,226.56,90.624
31.03.2026,3,2026,312,38,344,1940.51,388.102
31.03.2026,3,2026,312,61,18,346.44,69.288
31.03.2026,3,2026,312,78,4,49.92,14.976
31.03.2026,3,2026,312,93,12,74.52,14.904
31.03.2026,3,2026,312,99,1,15.96,3.192
31.03.2026,3,2026,312,120,1760,4582.3,1832.92
31.03.2026,3,2026,312,141,50,125.7,50.28
31.03.2026,3,2026,312,144,18,78.52,39.26
